FlightDate,Airline,Origin,Dest,CRSDepTime,CRSArrTime,Distance,DepDelayMinutes,DepDel15,DepartureDelayGroups,TaxiOut,AirTime,ArrDelayMinutes
2022-02-26,Southwest Airlines Co.,IAH,TPA,900,1205,787.0,0.0,0.0,-1.0,17.0,98.0,0.0
2022-01-09,SkyWest Airlines Inc.,SEA,BOI,1415,1637,399.0,0.0,0.0,-1.0,14.0,60.0,0.0
2022-02-15,Delta Air Lines Inc.,LGA,IAH,1955,2322,1416.0,0.0,0.0,-1.0,20.0,209.0,0.0
2022-02-18,Southwest Airlines Co.,DEN,MDW,1715,2035,895.0,42.0,1.0,2.0,15.0,106.0,28.0
2022-04-17,United Air Lines Inc.,DEN,COS,1006,1051,73.0,1.0,0.0,0.0,18.0,16.0,0.0
2022-01-19,Southwest Airlines Co.,DEN,PHL,1040,1605,1558.0,0.0,0.0,-1.0,30.0,175.0,0.0
2022-03-18,United Air Lines Inc.,JAX,DEN,821,1022,1447.0,0.0,0.0,-1.0,12.0,221.0,11.0
2022-06-16,Southwest Airlines Co.,DEN,BWI,1900,25,1491.0,18.0,1.0,1.0,28.0,179.0,30.0
2022-06-07,Spirit Air Lines,DTW,LAS,1000,1118,1749.0,0.0,0.0,-1.0,9.0,245.0,0.0
2022-06-10,United Air Lines Inc.,ORD,BTV,1055,1403,763.0,0.0,0.0,-1.0,14.0,94.0,0.0
2022-02-16,United Air Lines Inc.,SAT,DEN,915,1035,794.0,0.|0,0.0,-1.0,15.0,109.0,0.0
2022-02-02,Southwest Airlines Co.,OAK,LGB,1950,2115,353.0,0.0,0.0,-1.0,11.0,56.0,0.0
2022-07-15,JetBlue Airways,SJU,FLL,755,1032,"10,,46.0",0.0,0.0,-1.0,25.0,140.0,1.0
2022-07-30,Mesa Airlines Inc.,MSP,IAD,1222,1559,908.0,0.0,0.0,-1.0,13.0,115.0,0.0
2022-02-15,American Airlines Inc.,AUS,TPA,1740,2055,928.0,0.0,0.0,-1.0,15.0,113.0,0.0
2022-02-27,SkyWest Airlines Inc.,ORD,DCA,850,1150,612.0,12.0,0.0,0.0,19.0,79.0,0.0
2022-07-28,Southwest Airlines Co.,MCO,ATL,1830,2010,"40,,4.0",0.0,0.0,0.0,15.0,63.0,0.0
2022-01-03,Southwest Airlines Co.,SJC,ONT,1535,1645,333.0,8.0,0.0,0.0,15.0,48.0,4.0
2022-01-10,Spirit Air Lines,DFW,BWI,700,1049,1217.0,10.0,0.0,0.0,17.0,138.0,3.0
2022-05-17,American Airlines Inc.,DFW,MIA,1906,2257,1121|.0,0.0,0.0,-1.0,11.0,136.0,0.0
2022-07-21,Hawaiian Airlines Inc.,HNL,LIH,1555,1637,102.0,0.0,0.0,-1.0,15.0,22.0,0.0
2022-06-15,United Air Lines Inc.,SFO,CMH,2303,647,"2,120.0",0.0,0.0,-1.0,23.0,248.0,0.0
2022-04-19,Spirit Air Lines,DTW,MCO,1310,1550,957.0,0.0,0.0,-1.0,"11#,.0",122.0,0.0
2022-06-26,Southwest Airlines Co.,MDW,OKC,2220,20,691.0,22.0,1.0,1.0,8.0,102.0,23.0
2022-01-03,Comair Inc.,CLT,VPS,1646,1744,460.0,32.0,1.0,2.0,16.0,74.0,9.0
2022-07-13,Alaska Airlines Inc.,SEA,MKE,1040,1630,1694.0,"150.,0",1.0,10.0,22.0,194.0,142.0
2022-05-28,American Airlines Inc.,PHL,LAX,1045,1341,24##02.0,24.0,1.0,1.0,14.0,293.0,0.0
2022-04-22,United Air Lines Inc.,BWI,IAH,545,808,1235.0,"0,.0",0.0,-1.0,8.0,166.0,0.0
2022-07-10,Southwest Airlines Co.,PHX,STL,510,1005,1262.0,3.0,0.0,0.0,12.0,155.0,1.0
2022-06-16,Delta Air Lines Inc.,DTW,ATL,1405,1602,594.0,12.0,0.0,0.0,13.0,93.0,9.0
2022-04-15,Southwest Airlines Co.,DCA,MSY,1910,2055,969.0,25.0,1.0,1.0,13.0,135.0,11.0
2022-04-17,Southwest Airlines Co.,DEN,COS,1155,1240,73.0,47.0,1.0,3.0,16.0,20.0,43.0
2022-03-21,United Air Lines Inc.,IAD,SAN,1734,2020,2253.0,1.0,0.0,0.0,15.0,300.0,0.0
2022-06-13,American Airlines Inc.,ORD,AUS,1340,1614,977.0,209.0,1.0,12.0,11.0,125.0,205.0
2022-02-10,"GoJet Airlines, LLC d/b/a United Express",GSO,EWR,600,748,445.0,0.#0,0.0,-1.0,23.0,64.0,0.0
2022-01-31,Comair Inc.,CLT,PNS,1110,1206,488.0,0.0,0.0,-1.0,37.0,79.0,0.0
2022-03-22,United Air Lines Inc.,DEN,MCI,2105,2344,533.0,0.0,0.0,-1.0,10.0,77.0,0.0
2022-01-31,SkyWest Airlines Inc.,PHX,OKC,1625,1936,833.0,0.0,0.0,-1.0,14.0,104.0,0.0
2022-05-05,Southwest Airlines Co.,LAS,SNA,735,835,226.0,0.0,0.0,-1.0,16.0,42.0,0.0
2022-03-26,Southwest Airlines Co.,BNA,FLL,1435,1745,793.0,113.0,1.0,7.0,12.0,106.0,106.0
2022-05-17,Southwest Airlines Co.,DEN,LGA,1550,2130,1620.0,24.0,1.0,1.0,27.0,192.0,30.0
2022-05-27,United Air Lines Inc.,IAH,DCA,736,1129,1208.0,0.0,0.0,0.0,20.0,146.0,0.0
2022-04-01,Delta Air Lines Inc.,SRQ,ATL,1939,2121,444.0,79.0,1.0,5.0,10.0,65.0,58.0
2022-03-13,Southwest Airlines Co.,DCA,FLL,615,855,899.0,0.0,0.0,-1.0,1|0.0,125.0,0.0
2022-03-02,SkyWest Airlines Inc.,ORD,ASE,850,1109,1013.0,0.0,0.0,-1.0,24.0,158.0,0.0
2022-03-15,Delta Air Lines Inc.,DCA,SLC,1710,1957,1851.0,0.0,0.0,0.0,12.0,246.0,0.0
2022-05-24,Mesa Airlines Inc.,PIT,IAH,1045,1258,1117.0,0.0,0.0,-1.0,11.0,183.0,9.0
2022-06-08,American Airlines Inc.,PDX,DFW,545,1128,1616.0,0.0,0.0,-1.0,13.0,213.0,13.0
2022-05-30,American Airlines Inc.,DFW,TUS,1425,1445,813.0,0.0,0.0,-1.0,9.0,114.0,0.0
2022-03-21,Republic Airlines,EWR,BNA,1457,1636,748.0,7.0,0.0,0.0,12.0,115.0,0.0
2022-01-05,Southwest Airlines Co.,HOU,DCA,2005,2345,1218.0,9.0,0.0,0.0,6.0,135.0,3.0
2022-01-25,Southwest Airlines Co.,ATL,LGA,1515,1730,762.0,0.0,0.0,-1.0,15.0,97.0,0.0
2022-04-16,Southwest Airlines Co.,LBB,DAL,1155,1300,293.0,0.0,0.0,-1.0,14.0,55.0,4.0
2022-01-18,Mesa Airlines Inc.,EUG,PHX,1540,1903,952.0,0.0,0.0,-1.0,12.0,121.0,0.0
2022-05-16,Southwest Airlines Co.,AUS,DEN,1000,1115,775.0,2.0,0.0,0.0,10.0,109.0,0.0
2022-05-16,SkyWest Airlines Inc.,PHX,LAX,2010,2146,370.0,0.0,0.0,-1.0,13.0,57.0,0.0
2022-03-15,Capital Cargo International,MDT,PHL,1157,1244,84.0,"0,.0",0.0,-1.0,13.0,23.0,0.0
2022-05-23,Comair Inc.,IAD,CLT,1304,1429,322.0,2.0,0.0,0.0,"2,1.0",58.0,6.0
2022-01-26,Southwest Airlines Co.,DEN,CLE,1410,1850,1201.0,9.0,0.0,0.0,"1,#0.0",141.0,6.0
2022-03-13,Frontier Airlines Inc.,LAS,SMF,1934,2109,397.0,16.0,1.0,1.0,19.0,68.0,14.0
2022-05-04,SkyWest Airlines Inc.,DFW,CRP,1230,1356,354.0,0.0,0.0,-1.0,1|5.0,59.0,0.0
2022-04-22,United Air Lines Inc.,IAH,PDX,935,1203,1825.0,0.0,0.0,-1.0,11.0,237.0,0.0
2022-07-01,United Air Lines Inc.,EWR,ORD,1659,1839,719.0,19.0,1.0,1.0,47.0,138.0,62.0
2022-07-17,Allegiant Air,PIE,SGF,630,748,895.0,0.0,0.0,-1.0,14.0,124.0,0.0
2022-01-02,Republic Airlines,DCA,LGA,705,818,214.0,84.0,1.0,5.0,32||.0,44.0,95.0
2022-06-27,Allegiant Air,PVU,AZA,1353,1420,477.0,0.0,0.0,-1.0,15.0,69.0,0.0
2022-05-31,"GoJet Airlines, LLC d/b/a United Express",DTW,ORD,1739,1810,235.0,0.0,0.0,-1.0,28.0,46.0,0.0
2022-06-20,American Airlines Inc.,DFW,SEA,843,1056,1660.0,59.0,1.0,3.0,13.0,212.0,46.0
2022-04-29,United Air Lines Inc.,ORD,LAX,710,940,1744.0,0.0,0.0,-1.0,15.0,236.0,0.0
2022-04-16,Hawaiian Airlines Inc.,SJC,HNL,845,1130,"2417.,,0",62.0,1.0,4.0,14.0,311.0,60.0
2022-02-22,Delta Air Lines Inc.,HOU,ATL,1720,2019,696.0,0.0,0.0,-1.0,8.0,88.0,0.0
2022-02-10,Envoy Air,DFW,CLL,2135,2233,164.0,0.0,0.0,-1.0,13.0,29.0,0.0
2022-05-01,United Air Lines Inc.,EWR,LAX,1600,1904,2454.0,68.0,1.0,4.0,42.0,323.0,77.0
2022-02-10,Southwest Airlines Co.,OKC,PHX,645,830,833.0,0.0,0.0,-1.0,10.0,115.0,0.0
2022-02-13,United Air Lines Inc.,PHX,DEN,700,844,602.0,0.0,0.0,-1.0,15.0,85.0,0.0
2022-06-23,Delta Air Lines Inc.,HSV,ATL,902,1057,151.0,0.0,0.0,-1.0,14.0,33.0,0.0
2022-06-15,United Air Lines Inc.,DSM,ORD,630,752,2#|99.0,0.0,0.0,-1.0,13.0,63.0,2.0
2022-01-06,Republic Airlines,RSW,MKE,1123,1335,1183.0,0.0,0.0,-1.0,11.0,159.0,0.0
2022-06-30,American Airlines Inc.,MCO,MIA,1536,1648,192.0,0.0,0.0,-1.0,27.0,42.0,8.0
2022-04-28,SkyWest Airlines Inc.,SLC,HLN,2105,2230,402.0,0.0,0.0,-1.0,15.0,56.0,0.0
2022-06-05,Air Wisconsin Airlines Corp,SGF,ORD,1106,1254,438.0,0.0,0.0,-1.0,13.0,69.0,7.0
2022-06-27,Mesa Airlines Inc.,PHX,ABQ,1840,2055,328.0,72.0,1.0,4.0,18.0,46.0,67.0
2022-07-26,Spirit Air Lines,MCO,SLC,1355,1641,1931.0,0.0,0.0,-1.0,36.0,241.0,0.0
2022-03-16,United Air Lines Inc.,GEG,DEN,1325,1639,836.0,0.0,0.0,-1.0,14.0,107.0,0.0
2022-04-19,Southwest Airlines Co.,DTW,STL,915,955,440.0,0.0,0.0,-1.0,15.0,68.0,0.0
2022-04-30,JetBlue Airways,MCO,HPN,1236,1524,972.0,"0,,.0",0.0,-1.0,19.0,144.0,0.0
2022-05-02,Delta Air Lines Inc.,LGA,SRQ,1030,1351,1047.0,0.0,0.0,-1.0,56.0,147.0,0.0
2022-06-08,Delta Air Lines Inc.,AUS,SLC,830,1029,1086.0,0.0,0.0,-1.0,12.0,143.0,0.0
2022-02-06,Delta Air Lines Inc.,LIT,ATL,726,1000,453.0,0.0,0.0,-1.0,27.|0,62.0,0.0
2022-06-11,Southwest Airlines Co.,AUS,MSY,1720,1845,444.0,101.0,1.0,6.0,8.0,62.0,90.0
2022-03-23,SkyWest Airlines Inc.,CID,DEN,1320,1443,692.0,0.0,0.0,-1.0,15.0,96.0,0.0
2022-06-24,SkyWest Airlines Inc.,LAX,FAT,1840,1944,209.0,0.0,0.0,0.0,27.0,39.0,6.0
2022-05-16,Spirit Air Lines,MCO,ACY,1300,1515,852.0,0.0,0.0,-1.0,14.0,109.0,0.0
2022-05-01,Southwest Airlines Co.,MCI,MCO,505,845,1072.0,0.0,0.0,-1.0,12.0,134.0,0.0
2022-06-08,JetBlue Airways,LGA,MCO,630,918,950.0,0.0,0.0,0.0,14.0,129.0,0.0
2022-03-27,Mesa Airlines Inc.,PIT,IAD,1952,2053,182.0,1.0,0.0,0.0,26.0,35.0,8.0
2022-04-09,Southwest Airlines Co.,MCI,DEN,1030,1110,"533,,.0",0.0,0.0,-1.0,11.0,82.0,0.0
2022-02-10,SkyWest Airlines Inc.,MSP,EWR,750,1142,1008.0,0.0,0.0,-1.0,13.0,129.0,0.0
2022-01-27,United Air Lines Inc.,EWR,ORD,1309,1447,719.0,0.0,0.0,-1.0,13.0,118.0,0.0
2022-01-19,SkyWest Airlines Inc.,MCI,MSP,1158,1331,393.0,0.0,0.0,-1.0,13.0,61.0,0.0
2022-04-25,Delta Air Lines Inc.,TUS,ATL,605,1226,1541.0,0.0,0.0,-1.0,16.0,179.0,0.0
2022-03-17,Southwest Airlines Co.,SJU,BWI,1735,2150,1565.0,10.0,0.0,0.0,18.0,218.0,0.0
2022-02-24,Delta Air Lines Inc.,CAE,ATL,1649,1801,192.0,0.0,0.0,-1.0,15.0,41.0,0.0
2022-03-07,Southwest Airlines Co.,LGB,LAS,1120,1225,231.0,0.0,0.0,0.0,1|0.0,43.0,0.0
2022-05-19,Comair Inc.,BDL,PHL,1555,1714,196.0,0.0,0.0,-1.0,18.0,54.0,0.0
2022-04-18,Delta Air Lines Inc.,BTV,ATL,600,854,961.0,0.0,0.0,-1.0,21.0,144.0,0.0
2022-01-31,United Air Lines Inc.,HDN,IAH,1500,1849,985.0,0.0,0.0,-1.0,10.0,129.0,0.0
2022-07-10,Comair Inc.,CLT,GSP,1647,1741,75.0,0.##0,0.0,-1.0,25.0,26.0,0.0
2022-03-10,SkyWest Airlines Inc.,OKC,DFW,2017,2124,175.0,0.0,0.0,-1.0,19.0,36.0,0.0
2022-04-27,Delta Air Lines Inc.,LAX,MSP,820,1357,1535.0,0.0,0.0,0.0,25.0,173.0,0.0
2022-04-20,Southwest Airlines Co.,BWI,LGA,2215,2320,185.0,17||.0,1.0,1.0,12.0,43.0,27.0
2022-02-03,Delta Air Lines Inc.,SEA,SNA,734,1025,978.0,0.0,0.0,-1.0,15.0,121.0,0.0
2022-03-28,Republic Airlines,DCA,LEX,2110,2245,414.0,0.0,0.0,-1.0,17|.0,72.0,0.0
2022-03-06,United Air Lines Inc.,PHX,DEN,715,856,602.0,0.0,0.0,-1.0,15.0,78.0,0.0
2022-07-10,Frontier Airlines Inc.,CVG,RDU,908,1034,390.0,0.0,0.0,-1.0,13.0,63.0,0.0
2022-02-27,United Air Lines Inc.,DEN,PHX,2035,2241,602.0,10.0,0.0,0.0,"22.,0",94.0,4.0
2022-06-03,American Airlines Inc.,DCA,DFW,1859,2116,1192.0,"21#,.0",1.0,1.0,19.0,161.0,12.0
2022-04-21,Allegiant Air,OMA,LAS,2225,2312,1099.0,50.0,1.0,3.0,13.0,161.0,64.0
2022-02-27,Southwest Airlines Co.,ALB,MDW,1835,2000,717.0,15.0,1.0,1.0,21.0,114.0,9.0
2022-05-01,Capital Cargo International,SYR,PHL,1245,1352,228.0,0.0,0.0,-1.0,12.0,42.0,0.0
2022-06-11,Frontier Airlines Inc.,MDW,DFW,818,1058,797#.0,0.0,0.0,-1.0,21.0,123.0,0.0
2022-06-23,Capital Cargo International,MDT,CLT,810,956,413.0,0.0,0.0,-1.0,16.0,69.0,0.0
2022-07-27,United Air Lines Inc.,ORD,LAX,1800,2030,1744.0,59.0,1.0,3.0,20.0,217.0,31.0
2022-03-13,Republic Airlines,CVG,BOS,1010,1210,752.0,0.0,0.0,-1.0,12.0,105.0,0.0
2022-06-09,Envoy Air,PIA,ORD,620,725,130.0,0.0,0.0,-1.0,10#.0,35.0,0.0
2022-04-23,Delta Air Lines Inc.,ATL,RSW,1505,1647,515.0,0.0,0.0,0.0,16.0,70.0,0.0
2022-01-20,Southwest Airlines Co.,DEN,CLT,1335,1835,1337.0,1.0,0.0,0.0,"11,.0",153.0,0.0
2022-05-06,SkyWest Airlines Inc.,SLC,SJC,1120,1218,584.0,0.0,0.0,-1.0,16.0,93.0,0.0
2022-02-20,Southwest Airlines Co.,AUS,HOU,710,810,148.0,0.0,0.0,-1.0,20.0,30.0,0.0
2022-06-24,American Airlines Inc.,SAT,DFW,1424,1535,247.0,68.0,1.0,4.0,16.0,46.0,72.0
2022-02-08,Southwest Airlines Co.,RNO,LAS,2105,2220,345.0,0.0,0.0,-1.0,6|.0,53.0,0.0
2022-01-09,Republic Airlines,DCA,ORF,1421,1534,142.0,18.0,1.0,1.0,15.0,30.0,0.0
2022-05-17,Southwest Airlines Co.,SAN,DEN,1200,1515,853.0,6.|0,0.0,0.0,10.0,114.0,0.0
2022-04-06,Comair Inc.,DAY,DCA,750,918,391||.0,0.0,0.0,-1.0,20.0,76.0,6.0
2022-02-09,Southwest Airlines Co.,FLL,BWI,845,1115,925.0,0.0,0.0,-1.0,12.0,119.0,0.0
2022-02-24,JetBlue Airways,PBI,LAX,2055,2335,2330.0,0.0,0.0,-1.0,12.0,326.0,0.0
2022-06-14,Spirit Air Lines,MYR,LBE,1320,1455,455.0,0.0,0.0,-1.0,10.0,85.0,0.0
2022-01-25,SkyWest Airlines Inc.,OKC,ORD,1430,1642,693.0,0.#|0,0.0,-1.0,16.0,99.0,0.0
2022-07-29,"Commutair Aka Champlain Enterprises, Inc.",SHV,DEN,808,946,792.0,107.0,1.0,7.0,11.0,113.0,77.0
2022-04-26,Southwest Airlines Co.,CLT,BNA,1255,1330,328.0,0.##0,0.0,-1.0,9.0,57.0,0.0
2022-03-25,Southwest Airlines Co.,LAS,BUR,1120,1230,223.0,8.0,0.0,0.0,17.0,43.0,0.0
2022-03-09,Capital Cargo International,FWA,CLT,1337,1522,460.0,13.0,0.0,0.0,12.0,75.0,13.0
2022-06-05,Delta Air Lines Inc.,TPA,LAX,1920,2139,2158.0,0.0,0.0,-1.0,16.0,268.0,0.0
2022-05-05,Southwest Airlines Co.,CLE,MDW,605,625,307.0,0.0,0.0,-1.0,13.0,51.0,0.0
2022-06-12,JetBlue Airways,SJU,JFK,540,935,"1,598.0",57.0,1.0,3.0,17.0,203.0,61.0
2022-02-02,American Airlines Inc.,EYW,CLT,1145,1357,736.0,0.0,0.0,-1.0,14.0,106.0,0.0
2022-06-18,Allegiant Air,PIT,CHS,1714,1850,524.0,0.0,0.0,-1.0,10.0,71.0,0.0
2022-06-30,United Air Lines Inc.,LIH,LAX,1300,2136,2615.0,8.0,0.0,0.0,9.0,305.0,0.0
2022-07-05,Southwest Airlines Co.,AUS,MDW,2155,20,972.0,10.0,0.0,0.0,13.0,125.0,11.0
2022-05-14,United Air Lines Inc.,RDU,IAH,635,833,"1,042.0",0.0,0.0,-1.0,10.0,140.0,0.0
2022-03-14,Southwest Airlines Co.,ORD,BNA,1755,1925,"409,#.0",21.0,1.0,1.0,13.0,60.0,9.0
2022-05-27,Spirit Air Lines,BWI,DFW,710,920,1217.0,0.0,0.0,-1.0,10.0,160.0,0.0
2022-07-14,United Air Lines Inc.,SFO,ORD,1802,15,1846.0,0.0,0.0,-1.0,14.0,207.0,0.0
2022-06-02,Hawaiian Airlines Inc.,LIH,KOA,1710,1800,263.0,13.0,0.0,0.0,6.0,41.0,15.0
2022-07-10,Delta Air Lines Inc.,SEA,DTW,1502,2220,1927.0,5.#0,0.0,0.0,15.0,221.0,0.0
2022-07-20,United Air Lines Inc.,LAX,EWR,700,1516,2454.0,0.0,0.0,-1.0,20.0,279.0,0.0
2022-01-08,Southwest Airlines Co.,BDL,MCO,1255,1550,1050.0,14.0,0.0,0.0,1.0,148.0,0.0
2022-06-13,American Airlines Inc.,PHL,ATL,1849,2104,666.0,12.0,0.0,0.0,33.0,93.0,8.0
2022-06-27,SkyWest Airlines Inc.,DEN,DRO,828,948,251.0,"14,#.0",0.0,0.0,12.0,41.0,0.0
2022-04-14,Comair Inc.,CLT,DAY,2019,2153,370.0,34.0,1.0,2.0,19.0,58.0,20.0
2022-05-25,Southwest Airlines Co.,DAL,ORD,1825,2040,"798.,#0",0.0,0.0,-1.0,"12#,.0",108.0,38.0
2022-05-06,United Air Lines Inc.,MCO,EWR,1520,1805,937.0,0.0,0.0,-1.0,16.0,116.0,9.0
2022-07-02,"Commutair Aka Champlain Enterprises, Inc.",CHO,IAD,635,722,77.0,3.0,0.0,0.0,22.0,24.0,7.0
2022-03-04,Envoy Air,ORD,BOS,600,925,867.0,0#.0,0.0,-1.0,15.0,101.0,0.0
2022-02-20,SkyWest Airlines Inc.,LGA,ORD,1300,1454,733.0,0.0,0.0,-1.0,29.0,138.0,0.0
2022-03-05,SkyWest Airlines Inc.,SFO,PSP,1705,1843,"421.#,0",1.0,0.0,0.0,19.0,74.0,4.0
2022-01-30,Republic Airlines,EWR,SAV,1400,1634,708.0,0.0,0.0,-1.0,12.0,104.0,0.0
2022-03-13,American Airlines Inc.,DFW,MCO,1853,2223,985.0,8.0,0.0,0.0,16.0,116.0,0.0
2022-07-17,SkyWest Airlines Inc.,FAR,MSP,1052,1159,223.0,0.0,0.0,-1.0,16.0,40.0,0.0
2022-02-19,Southwest Airlines Co.,TUL,DAL,1350,1455,238.0,0.0,0.0,-1.0,8.0,43.0,0.0
2022-01-08,United Air Lines Inc.,SNA,ORD,645,1253,1726.0,2.0,0.0,0.0,19.0,200.0,0.0
2022-05-31,Southwest Airlines Co.,MCO,MKE,900,1100,1066.0,0.0,0.0,-1.0,13.0,132.0,0.0
2022-06-11,SkyWest Airlines Inc.,SEA,MFR,2257,17,352.0,0.0,0.0,-1.0,11.0,69.0,1.0
2022-06-10,United Air Lines Inc.,ANC,DEN,2335,645,2405.0,54.0,1.0,3.0,11.0,285.0,45.0
2022-02-19,Air Wisconsin Airlines Corp,ORD,TYS,1752,2035,475.0,"0,#.0",0.0,-1.0,25.0,64.0,0.0
2022-01-02,Comair Inc.,ABE,CLT,1142,1354,481.0,"0.,,0",0.0,-1.0,15.0,87.0,0.0
2022-03-29,Southwest Airlines Co.,MCI,BNA,750,915,491.0,0.0,0.0,0.0,"8.,0",62.0,0.0
2022-04-19,Republic Airlines,BNA,JFK,1717,2049,765.0,0.0,0.0,-1.0,20.0,108.0,0.0
2022-05-12,Endeavor Air Inc.,LGA,SYR,1550,1707,198.0,0#.0,0.0,-1.0,"26.,,0",36.0,0.0
2022-02-27,JetBlue Airways,BOS,MCO,600,930,1121.0,0.0,0.0,-1.0,17.0,173.0,0.0
2022-04-20,United Air Lines Inc.,ATL,DEN,900,1021,1199.0,0.0,0.0,-1.0,12.0,176.0,0.0
2022-06-28,Delta Air Lines Inc.,ATL,OKC,1631,1743,761.0,0.0,0.0,-1.0,17.0,112.0,0.0
2022-06-18,American Airlines Inc.,IAD,DFW,1520,1726,1172.|0,0.0,0.0,0.0,12.0,151.0,0.0
2022-05-13,Southwest Airlines Co.,DEN,CMH,1945,30,1154.0,0.0,0.0,-1.0,12.0,146.0,0.0
2022-03-29,Mesa Airlines Inc.,IAH,CLT,1427,1806,912.0,7.0,0.0,0.0,12.0,116.0,0.0
2022-02-28,SkyWest Airlines Inc.,FCA,SLC,1759,1944,531.0,0.0,0.0,-1.0,10.0,78.0,0.0
2022-06-25,United Air Lines Inc.,RSW,EWR,1237,1531,1068.0,0|#.0,0.0,-1.0,14.0,154.0,80.0
2022-03-18,Envoy Air,DFW,GSP,1015,1335,862.0,0.0,0.0,-1.0,16.0,103.0,0.0
2022-04-02,Southwest Airlines Co.,GEG,OAK,530,740,723.0,13.0,0.0,0.0,10.0,110.0,9.0
2022-02-05,Allegiant Air,SGF,LAX,1601,1740,1423.0,67.0,1.0,4.0,9.0,189.0,51.0
2022-04-12,Comair Inc.,PHL,ORF,1835,1940,212|#.0,4.0,0.0,0.0,"22|,.0",34.0,1.0
2022-04-30,Southwest Airlines Co.,ELP,LAS,1755,1845,583.0,0.0,0.0,-1.0,13.0,87.0,0.0
2022-02-15,Southwest Airlines Co.,OAK,SBA,1245,1355,263.0,0.|0,0.0,-1.0,9.0,44.0,0.0
2022-07-15,SkyWest Airlines Inc.,MDW,MSP,1408,1541,349.0,0.0,0.0,-1.0,15.0,64.0,0.0
2022-01-01,Comair Inc.,CSG,CLT,1314,1451,295.0,0.0,0.0,-1.0,16.0,48.0,0.0
2022-07-22,Southwest Airlines Co.,STL,LIT,1115,1220,296.0,0.0,0.0,-1.0,8.0,44.0,0.0
2022-07-26,Air Wisconsin Airlines Corp,SDF,ORD,1158,1237,286.0,0.0,0.0,-1.0,21.0,52.0,0.0
2022-05-25,American Airlines Inc.,DFW,EUG,1105,1302,1606.0,41.0,1.0,2.0,11.0,214.0,34.0
2022-01-01,SkyWest Airlines Inc.,BUR,SLC,1330,1628,574.0,0.0,0.0,-1.0,15.0,93.0,0.0
2022-05-07,Southwest Airlines Co.,PHX,SLC,855,1130,507.0,0.0,0.0,-1.0,19.0,66.0,0.0
2022-02-04,Southwest Airlines Co.,BNA,LGA,1455,1805,764.0,12.0,0.0,0.0,12.0,94.0,0.0
2022-05-10,American Airlines Inc.,CLT,MCO,1110,1250,"4|,68.0","0.|,0",0.0,-1.0,15.0,68.0,0.0
2022-01-17,Comair Inc.,DCA,STL,1617,1750,719.0,29.0,1.0,1.0,37.0,115.0,31.0
2022-05-04,Southwest Airlines Co.,PHX,SJC,1615,1805,"6,#21.0",0.0,0.0,-1.0,7.0,89.0,0.0
2022-04-13,Endeavor Air Inc.,DTW,JFK,1012,1153,509.0,0.0,0.0,-1.0,14.0,72.0,0.0
2022-03-26,Frontier Airlines Inc.,DFW,MIA,1212,1558,1121.0,9.0,0.0,0.0,18.0,138.0,5.0
2022-07-04,Southwest Airlines Co.,LIT,DEN,1030,1135,771.0,0.0,0.0,-1.0,11.0,98.0,1.0
2022-01-15,United Air Lines Inc.,SJC,IAH,742,1327,1608.0,0.#0,0.0,-1.0,9.0,196.0,0.0
2022-03-19,Southwest Airlines Co.,SYR,BWI,1640,1755,273.0,49.0,1.0,3.0,9.0,59.0,46.0
2022-03-30,United Air Lines Inc.,CLE,ORD,907,938,315.0,0.0,0.0,-1.0,8.0,53.0,0.0
2022-07-12,JetBlue Airways,PHL,BOS,1736,1907,280.0,0.0,0.0,-1.0,23.0,53.0,0.0
2022-04-14,SkyWest Airlines Inc.,ALS,DEN,1015,1137,179.0,0.0,0.0,-1.0,4.0,40.0,0.0
2022-04-08,Southwest Airlines Co.,OGG,LAS,715,1550,2695.0,1.0,0.0,0.0,11.0,295.0,0.0
2022-02-02,Southwest Airlines Co.,DEN,ONT,1625,1750,819.0,19.0,1.0,1.0,43.0,116.0,37.0
2022-06-14,Envoy Air,CRP,DFW,1423,1549,354.0,0.0,0.0,-1.0,11.0,67.0,0.0
2022-03-08,SkyWest Airlines Inc.,IAH,PSP,1448,1626,1269.0,0.0,0.0,-1.0,29.0,199.0,16.0
2022-06-25,Southwest Airlines Co.,SJU,MCO,1745,2045,1189.0,77.0,1.0,5.0,16.0,155.0,75.0
2022-04-26,Frontier Airlines Inc.,DEN,SLC,2250,22,391.0,0.0,0.0,-1.0,1|1.0,64.0,0.0
2022-06-16,Horizon Air,SFO,RDM,1830,1959,462.0,21.0,1.0,1.0,19.0,59.0,14.0
2022-02-14,SkyWest Airlines Inc.,BFL,PHX,1156,1425,425.0,0.0,0.0,-1.0,13.0,71.0,0.0
2022-05-24,Frontier Airlines Inc.,MCO,DFW,733,932,985.0,45.0,1.0,3.0,2|0.0,137.0,33.0
2022-03-09,SkyWest Airlines Inc.,LAX,PHX,1800,2025,"3,70.0",0.#|0,0.0,-1.0,"1#,2.0",58.0,0.0
2022-02-26,Delta Air Lines Inc.,SAN,JFK,710,1516,2446.0,494.0,1.0,12.0,"1#,7.0",259.0,477.0
2022-03-18,Endeavor Air Inc.,LGA,CLE,1703,1854,419.0,40.0,1.0,2.0,22.0,68.0,37.0
2022-03-14,American Airlines Inc.,SRQ,CLT,1350,1543,547.0,17.0,1.0,1.0,29.0,83.0,24.0
